id,latitude,longitude,name,display_name,zone,total_lines,rail
1,48.8843997149084,2.33839938417104,Abbesses,Abbesses,1,1,0
4,48.8280660196865,2.32682742005084,Alésia,Alésia,1,1,0
5,48.8564263483252,2.39455425765499,Alexandre-Dumas,Alexandre-Dumas,1,1,0
6,48.8642986710467,2.30125141044993,Alma-Marceau,Alma-Marceau,1,1,0
7,48.8920186263289,2.28551744479448,Anatole-France,Anatole-France,1,1,0
9,48.8828716901806,2.34416357280039,Anvers,Anvers,1,1,0
11,48.8756724859879,2.28944416448145,Argentine,Argentine,1,1,0
12,48.8655518636348,2.35610815512031,Arts-et-Métiers,Arts-et-Métiers,1,2,0
13,48.8614539042949,2.32030969050736,Assemblée Nationale,Assemblée Nationale,1,1,0
15,48.9038980475295,2.39248007867247,Aubervilliers Pantin (4 Chemins),Aubervilliers Pantin (4 Chemins),1,1,0
17,48.8468521519498,2.29544882793447,Avenue Emile-Zola,Avenue Emile-Zola,1,1,0
18,48.8511938192133,2.39823914082312,Avron,Avron,1,1,0
20,48.8839317699344,2.34935570859965,Barbès-Rochechouart,Barbès-Rochechouart,1,2,0
21,48.9364774926505,2.35963974530458,Basilique de Saint-Denis,Basilique de Saint-Denis,1,1,0
22,48.8529756746542,2.36921882444334,Bastille,Bastille,1,2,0
23,48.8421778264757,2.40114243430575,Bel-Air,Bel-Air,1,1,0
24,48.8719457979749,2.3767510413738,Belleville,Belleville,1,2,0
25,48.8453687501573,2.42824450962049,Bérault,Bérault,1,1,0
26,48.8401922444035,2.37947725726606,Bercy,Bercy,1,1,0
27,48.8320876442825,2.23816077687551,Billancourt,Billancourt,1,1,0
28,48.8543272185524,2.28881010373612,Bir-Hakeim (Grenelle),Bir-Hakeim (Grenelle),1,1,0
30,48.8837705188318,2.33248514827409,Blanche,Blanche,1,1,0
31,48.9071473125516,2.44945750453114,Bobigny-Pablo-Picasso,Bobigny-Pablo-Picasso,1,1,0
32,48.895799232549,2.42485729839759,Bobigny-Pantin (Raymond Queneau),Bobigny-Pantin (Raymond Queneau),1,1,0
33,48.8668561547603,2.29003807344501,Boissière,Boissière,1,1,0
35,48.8807901228285,2.37415512666265,Bolivar,Bolivar,1,1,0
36,48.870495832331,2.3488621174406,Bonne Nouvelle,Bonne Nouvelle,1,1,0
37,48.8796070889331,2.38941556965321,Botzaris,Botzaris,1,1,0
38,48.840680163122,2.22831366172434,Boulogne Pont de Saint-Cloud,Boulogne Pont de Saint-Cloud,1,1,0
39,48.8422801435297,2.23886297536727,Boulogne-Jean-Jaurès,Boulogne-Jean-Jaurès,1,1,0
41,48.8687617925964,2.3406741288121,Bourse,Bourse,1,1,0
42,48.8567679495405,2.37077385838438,Bréguet-Sabin,Bréguet-Sabin,1,1,0
43,48.8906266330241,2.32019112127533,Brochant,Brochant,1,1,0
47,48.8778039560078,2.38121109973599,Buttes-Chaumont,Buttes-Chaumont,1,1,0
48,48.8517674745052,2.40118148387264,Buzenval,Buzenval,1,1,0
49,48.8758257180382,2.34334512457327,Cadet,Cadet,1,1,0
50,48.8476991081708,2.30203914366926,Cambronne,Cambronne,1,1,0
51,48.8355512166754,2.3587520951914,Campo-Formio,Campo-Formio,1,1,0
52,48.8467058690603,2.3513351789726,Cardinal-Lemoine,Cardinal-Lemoine,1,1,0
53,48.8405943000016,2.35175561294669,Censier-Daubenton,Censier-Daubenton,1,1,0
57,48.8673665704698,2.31419106339366,Champs-Elysées-Clémenceau,Champs-Elysées-Clémenceau,1,2,0
58,48.845104139567,2.26693605903225,Chardon-Lagache,Chardon-Lagache,1,1,0
59,48.8739310942679,2.2951272516501,Charles de Gaulle-Etoile,Charles de Gaulle-Etoile,1,4,0
60,48.8463629755008,2.28563106588287,Charles Michels,Charles Michels,1,1,0
61,48.8546420474448,2.38503219333483,Charonne,Charonne,1,1,0
62,48.8724541509199,2.35605616813029,Château d'Eau,Château d'Eau,1,1,0
63,48.8443251443686,2.44055234621182,Château de Vincennes,Château de Vincennes,1,1,0
64,48.8784565668312,2.3620537162489,Château Landon,Château Landon,1,1,0
65,48.8870862830504,2.34937007325138,Château Rouge,Château Rouge,1,1,0
66,48.8583000559814,2.34786508757711,Châtelet,Châtelet,1,4,0
68,48.8102833635108,2.30128887097595,Châtillon Montrouge,Châtillon Montrouge,1,1,0
70,48.8729858246652,2.33342622405285,Chaussée d'Antin (La Fayette),Chaussée d'Antin (La Fayette),1,2,0
71,48.8345787984256,2.36693389907092,Chevaleret,Chevaleret,1,1,0
72,48.8556848502863,2.34620292952872,Cité,Cité,1,1,0
74,48.8507957557043,2.34503088836523,Cluny-La Sorbonne,Cluny-La Sorbonne,1,1,0
75,48.8781849817922,2.37017454663636,Colonel Fabien,Colonel Fabien,1,1,0
76,48.8656780964178,2.32119377180187,Concorde,Concorde,1,2,0
78,48.8371369495626,2.29639609015556,Convention,Convention,1,1,0
79,48.8946815419881,2.38230219397424,Corentin-Cariou,Corentin-Cariou,1,1,0
80,48.8268298873941,2.27896686157434,Corentin-Celton,Corentin-Celton,1,1,0
81,48.8296027449712,2.34937026345836,Corvisart,Corvisart,1,1,0
83,48.8792721516316,2.30329854668249,Courcelles,Courcelles,1,1,0
84,48.8693291694966,2.38053636616172,Couronnes,Couronnes,1,1,0
85,48.8902887750447,2.37677864892536,Crimée,Crimée,1,1,0
86,48.857999073258,2.43586689567471,Croix-de-Chavaux (Jacques Duclos),Croix-de-Chavaux (Jacques Duclos),1,1,0
87,48.8819510181782,2.39326067585739,Danube,Danube,1,1,0
88,48.839376463125,2.39578806041565,Daumesnil (Félix Eboué),Daumesnil (Félix Eboué),1,1,0
89,48.8342768128446,2.33220379730479,Denfert-Rochereau,Denfert-Rochereau,1,3,0
91,48.8388761516785,2.38934738757029,Dugommier,Dugommier,1,1,0
92,48.8507426501802,2.29246322682451,Dupleix,Dupleix,1,1,0
93,48.846848768896,2.31693731083409,Duroc,Duroc,1,2,0
94,48.8405677262044,2.32640281522276,Edgar-Quinet,Edgar-Quinet,1,1,0
95,48.8478832165792,2.27029589263431,Eglise d'Auteuil,Eglise d'Auteuil,1,1,0
96,48.893632527974,2.41290026603005,Eglise de Pantin,Eglise de Pantin,1,1,0
97,48.8883580601662,2.2499372128628,Esplanade de la Défense,Esplanade de la Défense,1,1,0
98,48.8637103664696,2.3489831961271,Etienne Marcel,Etienne Marcel,1,1,0
99,48.8790604392127,2.32297463240589,Europe,Europe,1,1,0
100,48.8429069785359,2.2601443978809,Exelmans,Exelmans,1,1,0
101,48.844323383002,2.3175646761806,Falguière,Falguière,1,1,0
105,48.9140567451466,2.40357633451101,Fort d'Aubervilliers,Fort d'Aubervilliers,1,1,0
106,48.8690104279376,2.31025318089603,Franklin-Roosevelt,Franklin-Roosevelt,1,2,0
109,48.9165748359832,2.29432896468706,Gabriel-Péri,Gabriel-Péri,1,1,0
110,48.8387518213886,2.32250918622471,Gaité,Gaité,1,1,0
111,48.8632625265005,2.41597536849996,Gallieni (Parc de Bagnolet),Gallieni (Parc de Bagnolet),1,1,0
112,48.8650342980182,2.39854148691224,Gambetta,Gambetta,1,2,0
113,48.8434142241437,2.36418839286764,Gare d'Austerlitz,Gare d'Austerlitz,1,2,0
114,48.8766958360249,2.3579925105504,Gare de l'Est (Verdun),Gare de l'Est (Verdun),1,3,0
115,48.8455597870834,2.37344920496318,Gare de Lyon,Gare de Lyon,1,2,0
116,48.8797430642254,2.35460081047223,Gare du Nord,Gare du Nord,1,3,0
117,48.9063821642264,2.33191047345893,Garibaldi,Garibaldi,1,1,0
119,48.8720456194264,2.30076918564495,George V,George V,1,1,0
121,48.8308614053467,2.34455143330342,Glacière,Glacière,1,1,0
122,48.870015355247,2.37076879902147,Goncourt (Hôpital Saint-Louis),Goncourt (Hôpital Saint-Louis),1,1,0
123,48.8715118170782,2.34320837754486,Grands Boulevards,Grands Boulevards,1,1,0
124,48.8930090560512,2.32749583949049,Guy-Môquet,Guy-Môquet,1,1,0
125,48.8734618906704,2.32848048447348,Havre-Caumartin,Havre-Caumartin,1,2,0
126,48.8914993837643,2.40312496065608,Hoche,Hoche,1,1,0
127,48.8573559271695,2.35207356685872,Hôtel de Ville,Hôtel de Ville,1,2,0
129,48.8643501996473,2.29404526378309,Iéna,Iéna,1,1,0
130,48.8608507896675,2.31454811262665,Invalides,Invalides,1,1,0
131,48.8707008232696,2.36057863558728,Jacques-Bonsergent,Jacques-Bonsergent,1,1,0
132,48.8524385192227,2.26793392300095,Jasmin,Jasmin,1,1,0
133,48.8827685467488,2.36994579899074,Jaurès,Jaurès,1,3,0
134,48.8459638804841,2.27781512635377,Javel-André-Citroen,Javel-André-Citroen,1,1,0
136,48.875248294625,2.38932943415264,Jourdain,Jourdain,1,1,0
137,48.8924969769303,2.3443284105515,Jules Joffrin,Jules Joffrin,1,1,0
138,48.8459684322046,2.35480739269422,Jussieu,Jussieu,1,2,0
139,48.8713061490878,2.29333102089622,Kléber,Kléber,1,1,0
140,48.8843886983582,2.35927656427673,La Chapelle,La Chapelle,1,1,0
141,48.9205145066857,2.4102257791202,La Courneuve-8-Mai-1945,La Courneuve-8-Mai-1945,1,1,0
144,48.8918267548365,2.23799204321562,La Défense (Grande Arche),La Défense (Grande Arche),1,2,0
145,48.8874368425293,2.32572522201741,La Fourche,La Fourche,1,1,0
147,48.8490189283498,2.29776216070793,La Motte-Picquet-Grenelle,La Motte-Picquet-Grenelle,1,2,0
148,48.8580950496832,2.27409644811061,La Muette,La Muette,1,1,0
151,48.8897381077178,2.33914908667412,Lamarck-Caulaincourt,Lamarck-Caulaincourt,1,1,0
153,48.8849316105461,2.37909124689984,Laumière,Laumière,1,1,0
156,48.8103851251295,2.36183068309113,Le Kremlin-Bicêtre,Le Kremlin-Bicêtre,1,1,0
158,48.8749630580261,2.34015679084921,Le Peletier,Le Peletier,1,1,0
162,48.8361274397525,2.35208111783557,Les Gobelins,Les Gobelins,1,1,0
163,48.8620119707205,2.34647645190621,Les Halles,Les Halles,1,1,0
164,48.8812991854911,2.27191517601779,Les Sablons (Jardin d'acclimatation),Les Sablons (Jardin d'acclimatation),1,1,0
165,48.8795371663808,2.32685794727296,Liège,Liège,1,1,0
167,48.8809004281511,2.36510721826434,Louis Blanc,Louis Blanc,1,2,0
168,48.889269622246,2.2880551248039,Louise Michel,Louise Michel,1,1,0
169,48.8608798575938,2.3409732758179,Louvre-Rivoli,Louvre-Rivoli,1,1,0
172,48.8528451336544,2.33514371851607,Mabillon,Mabillon,1,1,0
173,48.8697947152178,2.32461201202227,Madeleine,Madeleine,1,1,0
174,48.8243465260184,2.27356582960065,Mairie d'Issy,Mairie d'Issy,1,1,0
175,48.8112145354902,2.38350892873268,Mairie d'Ivry,Mairie d'Ivry,1,1,0
176,48.9040054324296,2.30536812086686,Mairie de Clichy,Mairie de Clichy,1,1,0
177,48.862280986339,2.44182767912771,Mairie de Montreuil,Mairie de Montreuil,1,1,0
178,48.9116216803838,2.33373696484209,Mairie de Saint-Ouen,Mairie de Saint-Ouen,1,1,0
179,48.8800510617727,2.41566020606423,Mairie des Lilas,Mairie des Lilas,1,1,0
180,48.8228787750632,2.35807989429085,Maison Blanche,Maison Blanche,1,1,0
182,48.8224426939998,2.29793210532873,Malakoff-Plateau de Vanves,Malakoff-Plateau de Vanves,1,1,0
183,48.814704060567,2.29728473017064,Malakoff-Rue Etienne Dolet,Malakoff-Rue Etienne Dolet,1,1,0
184,48.8825364728922,2.31100924300551,Malesherbes,Malesherbes,1,1,0
185,48.8526004024001,2.40638498956614,Maraichers,Maraichers,1,1,0
186,48.8915439306306,2.34937111538191,Marcadet-Poissonniers,Marcadet-Poissonniers,1,2,0
187,48.8338085869803,2.2434806144174,Marcel Sembat,Marcel Sembat,1,1,0
189,48.8903740812211,2.35979700867061,Marx-Dormoy,Marx-Dormoy,1,1,0
192,48.8497169401636,2.34892555849187,Maubert-Mutualité,Maubert-Mutualité,1,1,0
193,48.865705787623,2.38442937516321,Ménilmontant,Ménilmontant,1,1,0
194,48.8479245927851,2.26423590578242,Michel-Ange-Auteuil,Michel-Ange-Auteuil,1,2,0
195,48.845056129032,2.26191142327977,Michel-Ange-Molitor,Michel-Ange-Molitor,1,2,0
196,48.8470848589049,2.27307491492201,Mirabeau,Mirabeau,1,1,0
197,48.8735321406161,2.31557802486619,Miromesnil,Miromesnil,1,2,0
199,48.8805768907484,2.30941594616481,Monceau,Monceau,1,1,0
200,48.8441895085268,2.3244412324337,Montparnasse-Bienvenue,Montparnasse-Bienvenue,1,4,0
201,48.8321915992697,2.33040699262932,Mouton-Duvernet,Mouton-Duvernet,1,1,0
205,48.8490101536482,2.39766461279101,Nation,Nation,1,5,0
206,48.8328812886788,2.3619094080162,Nationale,Nationale,1,1,0
212,48.8767964877419,2.33902598479517,Notre-Dame de Lorette,Notre-Dame de Lorette,1,1,0
213,48.8447830483301,2.32844448329272,Notre-Dame des Champs,Notre-Dame des Champs,1,1,0
214,48.8640302101823,2.36918477255233,Oberkampf,Oberkampf,1,2,0
215,48.8523148811949,2.33886172033634,Odéon,Odéon,1,2,0
216,48.8707209762921,2.33225474357296,Opéra,Opéra,1,2,0
218,48.886618792377,2.38548413638488,Ourcq,Ourcq,1,1,0
219,48.8623718215243,2.33657360073643,Palais-Royal (Musée du Louvre),Palais-Royal (Musée du Louvre),1,2,0
224,48.8652598566732,2.37475708171677,Parmentier,Parmentier,1,1,0
225,48.8575343825139,2.28559270581709,Passy,Passy,1,1,0
226,48.8420128040577,2.31329004383549,Pasteur,Pasteur,1,2,0
227,48.8682233476073,2.4013243805441,Pelleport,Pelleport,1,1,0
228,48.863161205064,2.38726040018435,Père-Lachaise,Père-Lachaise,1,2,0
229,48.8850310612536,2.29713511150616,Péreire,Péreire,1,1,0
230,48.8339338198109,2.31790897216328,Pernety,Pernety,1,1,0
231,48.8583788414699,2.3897347327397,Philippe Auguste,Philippe Auguste,1,1,0
232,48.8453231146139,2.40178631376069,Picpus,Picpus,1,1,0
233,48.8159171816004,2.37787881648387,Pierre et Marie Curie,Pierre et Marie Curie,1,1,0
234,48.8824225284176,2.33725468210153,Pigalle,Pigalle,1,2,0
235,48.8315523026431,2.35533344321905,Place d'Italie,Place d'Italie,1,3,0
236,48.8834556515955,2.32737499341036,Place de Clichy,Place de Clichy,1,2,0
237,48.8772239477293,2.3927650502509,Place des Fêtes,Place des Fêtes,1,2,0
238,48.8431646927668,2.3521103624151,Place Monge (Jardin des Plantes),Place Monge (Jardin des Plantes),1,1,0
239,48.8317580937884,2.31386654984816,Plaisance,Plaisance,1,1,0
240,48.877353095288,2.3493814239526,Poissonnière,Poissonnière,1,1,0
242,48.8973099051795,2.2807686428069,Pont de Levallois-Bécon,Pont de Levallois-Bécon,1,1,0
243,48.8855061094182,2.25852747019736,Pont de Neuilly,Pont de Neuilly,1,1,0
244,48.8296903380227,2.23052843419233,Pont de Sèvres,Pont de Sèvres,1,1,0
245,48.8534635856948,2.35738397280916,Pont Marie (Cité des Arts),Pont Marie (Cité des Arts),1,1,0
246,48.8585341022857,2.342117238666,Pont Neuf,Pont Neuf,1,1,0
248,48.8482259804112,2.25769888566092,Porte d'Auteuil,Porte d'Auteuil,1,1,0
249,48.8187170251155,2.36050083280537,Porte d'Italie,Porte d'Italie,1,1,0
250,48.8213573623076,2.36930823722325,Porte d'Ivry,Porte d'Ivry,1,1,0
251,48.8228170602349,2.325072625148,Porte d'Orléans (Général Leclerc),Porte d'Orléans (Général Leclerc),1,1,0
252,48.8717922164175,2.27486996119569,Porte Dauphine (Maréchal de Lattre de Tassigny),Porte Dauphine (Maréchal de Lattre de Tassigny),1,1,0
253,48.8643365354836,2.40882537603773,Porte de Bagnolet,Porte de Bagnolet,1,1,0
254,48.885739159692,2.29186062067553,Porte de Champerret,Porte de Champerret,1,1,0
255,48.8199024461617,2.36496559829082,Porte de Choisy,Porte de Choisy,1,1,0
256,48.894436060298,2.31356566546523,Porte de Clichy,Porte de Clichy,1,1,0
257,48.8979701704072,2.34398838343329,Porte de Clignancourt,Porte de Clignancourt,1,1,0
258,48.8979593432415,2.35925506957965,Porte de la Chapelle,Porte de la Chapelle,1,1,0
259,48.8975291568915,2.3856442301273,Porte de la Villette,Porte de la Villette,1,1,0
260,48.8533798778138,2.41045818741635,Porte de Montreuil,Porte de Montreuil,1,1,0
261,48.8885839809719,2.39242287571854,Porte de Pantin,Porte de Pantin,1,1,0
262,48.8375653344736,2.2555912744479,Porte de Saint-Cloud,Porte de Saint-Cloud,1,1,0
263,48.8975117327715,2.32902164721221,Porte de Saint-Ouen,Porte de Saint-Ouen,1,1,0
264,48.8277653265897,2.30431235076306,Porte de Vanves,Porte de Vanves,1,1,0
265,48.832253452749,2.28786413781919,Porte de Versailles,Porte de Versailles,1,1,0
266,48.8470165184191,2.41081688233476,Porte de Vincennes,Porte de Vincennes,1,1,0
267,48.8769382235089,2.40637656692978,Porte des Lilas,Porte des Lilas,1,2,0
268,48.878006176279,2.28246564000133,Porte Maillot,Porte Maillot,1,1,0
269,48.8801599321124,2.39858662186977,Pré-Saint-Gervais,Pré-Saint-Gervais,1,1,0
270,48.8664969870386,2.3340942152591,Pyramides,Pyramides,1,1,0
271,48.8738211723367,2.3848863721979,Pyrenees,Pyrenees,1,1,0
272,48.8376146757853,2.3738521156805,Quai de la Gare,Quai de la Gare,1,1,0
273,48.8459660324065,2.36691317973831,Quai de la Rapée,Quai de la Rapée,1,1,0
274,48.869660572192,2.33632828164171,Quatre Septembre,Quatre Septembre,1,1,0
275,48.8611933956416,2.35328695987071,Rambuteau,Rambuteau,1,1,0
276,48.855504403002,2.26995917825576,Ranelagh,Ranelagh,1,1,0
277,48.8391569814968,2.33047415116293,Raspail,Raspail,1,2,0
278,48.866046669631,2.35262095401519,Réaumur-Sébastopol,Réaumur-Sébastopol,1,2,0
279,48.8481982688248,2.32802174862811,Rennes,Rennes,1,1,0
280,48.8674108288354,2.36358782555805,République,République,1,3,0
281,48.8473528769588,2.38584254004024,Reuilly-Diderot,Reuilly-Diderot,1,1,0
282,48.8606859919958,2.3724109318802,Richard-Lenoir,Richard-Lenoir,1,1,0
283,48.8720961237898,2.33932555585643,Richelieu-Drouot,Richelieu-Drouot,1,1,0
284,48.8883932319013,2.37443310888499,Riquet,Riquet,1,1,0
285,48.8556808081969,2.42365908548302,Robespierre,Robespierre,1,1,0
287,48.882070833937,2.32039833930999,Rome,Rome,1,1,0
288,48.8642533844034,2.27791676202885,Rue de la Pompe (Avenue Georges Mandel),Rue de la Pompe (Avenue Georges Mandel),1,1,0
289,48.8522227131835,2.38911565092719,Rue des Boulets,Rue des Boulets,1,1,0
290,48.8558913378155,2.32570499389931,Rue du Bac,Rue du Bac,1,1,0
291,48.8640894057464,2.38089978855212,Rue Saint-Maur,Rue Saint-Maur,1,1,0
293,48.8616474242993,2.3731471407723,Saint-Ambroise,Saint-Ambroise,1,1,0
294,48.8743867602128,2.32072783196473,Saint-Augustin,Saint-Augustin,1,1,0
295,48.9299266652709,2.35618614918887,Saint-Denis-Porte de Paris,Saint-Denis-Porte de Paris,1,1,0
296,48.8716998109711,2.40429872420218,Saint-Fargeau,Saint-Fargeau,1,1,0
297,48.8509825598235,2.31442986460027,Saint-Francois-Xavier,Saint-Francois-Xavier,1,1,0
298,48.8785939552362,2.33782696891702,Saint-Georges,Saint-Georges,1,1,0
299,48.8534472377383,2.33304632604487,Saint-Germain des Prés,Saint-Germain des Prés,1,1,0
301,48.8329916917758,2.33668289664435,Saint-Jacques,Saint-Jacques,1,1,0
302,48.8756815064197,2.32559158481996,Saint-Lazare,Saint-Lazare,1,3,0
303,48.8462382566208,2.41899982810926,Saint-Mandé,Saint-Mandé,1,1,0
304,48.8394422789207,2.36164021412343,Saint-Marcel,Saint-Marcel,1,1,0
306,48.8535999078858,2.34399624109401,Saint-Michel,Saint-Michel,1,1,0
308,48.855134518235,2.36133433906766,Saint-Paul (Le Marais),Saint-Paul (Le Marais),1,1,0
309,48.8724706657937,2.31076910123035,Saint-Philippe du Roule,Saint-Philippe du Roule,1,1,0
310,48.8470118401686,2.32705511135513,Saint-Placide,Saint-Placide,1,1,0
312,48.8511463550549,2.33096285636646,Saint-Sulpice,Saint-Sulpice,1,1,0
315,48.8468647020692,2.30726884757893,Ségur,Ségur,1,1,0
316,48.8673503814313,2.34756723541508,Sentier,Sentier,1,1,0
319,48.8509392884308,2.32611465482228,Sèvres-Babylone,Sèvres-Babylone,1,2,0
320,48.8449961508569,2.31086483004415,Sèvres-Lecourbe,Sèvres-Lecourbe,1,1,0
321,48.8941234446659,2.34724544444303,Simplon,Simplon,1,1,0
322,48.8585333595082,2.32308924878721,Solférino,Solférino,1,1,0
323,48.8841892942088,2.36703044197457,Stalingrad,Stalingrad,1,3,0
324,48.8696323651875,2.35450206308924,Strasbourg-Saint-Denis,Strasbourg-Saint-Denis,1,2,0
326,48.8507935947421,2.3612369937143,Sully-Morland,Sully-Morland,1,1,0
327,48.8755224492457,2.39867651114495,Telegraphe,Telegraphe,1,1,0
328,48.8667641678145,2.36157132703273,Temple,Temple,1,1,0
329,48.8782280405077,2.29812143258218,Ternes,Ternes,1,1,0
330,48.8261594539114,2.35701946618913,Tolbiac,Tolbiac,1,1,0
332,48.8763290374387,2.3318045685106,Trinité-d'Estienne d'Orves,Trinité-d'Estienne d'Orves,1,1,0
333,48.8630891350352,2.28684037849459,Trocadéro,Trocadéro,1,2,0
334,48.8647801625001,2.32909495442943,Tuileries,Tuileries,1,1,0
336,48.84870084962,2.32123988193857,Vaneau,Vaneau,1,1,0
337,48.8563930691985,2.31475436481029,Varenne,Varenne,1,1,0
338,48.8394392812395,2.30107804247393,Vaugirard (Adolphe Chérioux),Vaugirard (Adolphe Chérioux),1,1,0
339,48.8420598575821,2.32886705043721,Vavin,Vavin,1,1,0
341,48.8698649124841,2.28522620725044,Victor Hugo,Victor Hugo,1,1,0
342,48.8037696632827,2.36390930638904,Villejuif-Léo Lagrange,Villejuif-Léo Lagrange,1,1,0
343,48.7866380111198,2.36711052738165,Villejuif-Louis Aragon,Villejuif-Louis Aragon,1,1,0
344,48.7959941323932,2.36823145191568,Villejuif-Paul Vaillant Couturier (Hôpital Paul Brousse),Villejuif-Paul Vaillant Couturier (Hôpital Paul Brousse),1,1,0
347,48.8813242939447,2.31659676150882,Villiers,Villiers,1,2,0
349,48.8414184426777,2.30799364938666,Volontaires,Volontaires,1,1,0
350,48.8576637257601,2.38003629679551,Voltaire (Léon Blum),Voltaire (Léon Blum),1,1,0
351,48.8837124760373,2.3055577575143,Wagram,Wagram,1,1,0
352,48.836814988806,2.27868334645027,Balard,Balard,1,1,0
353,48.8410253553217,2.28792386733087,Boucicaut,Boucicaut,1,1,0
354,48.8214898191456,2.41385676233111,Charenton-Ecoles,Charenton-Ecoles,1,1,0
355,48.8575865444645,2.36803669494838,Chemin Vert,Chemin Vert,1,1,0
356,48.844613671994,2.29380298016915,Commerce,Commerce,1,1,0
357,48.7966012975785,2.44953152437608,Créteil-L'Echat (Hôpital Henri Mondor),Créteil-L'Echat (Hôpital Henri Mondor),1,1,0
358,48.7797572578446,2.45931429107883,Créteil-Préfecture (Hôtel de Ville),Créteil-Préfecture (Hôtel de Ville),1,1,0
359,48.78972431608,2.45083610639066,Créteil-Université,Créteil-Université,1,1,0
360,48.8542609215541,2.30543956053901,Ecole Militaire,Ecole Militaire,1,1,0
361,48.8150763201298,2.42163176673066,Ecole Vétérinaire de Maisons-Alfort,Ecole Vétérinaire de Maisons-Alfort,1,1,0
362,48.8500676680027,2.38442877074163,Faidherbe-Chaligny,Faidherbe-Chaligny,1,1,0
363,48.8428245676741,2.29222496622052,Félix Faure,Félix Faure,1,1,0
364,48.8630781763554,2.36674588358473,Filles du Calvaire,Filles du Calvaire,1,1,0
365,48.8572278606496,2.30979622582736,La Tour-Maubourg,La Tour-Maubourg,1,1,0
366,48.8511941653637,2.37593173701289,Ledru-Rollin,Ledru-Rollin,1,1,0
367,48.825637111728,2.40741080542612,Liberté,Liberté,1,1,0
368,48.8386681290301,2.2822484883841,Lourmel,Lourmel,1,1,0
369,48.8025004418306,2.44618361855945,Maisons-Alfort-Les Juilliottes,Maisons-Alfort-Les Juilliottes,1,1,0
370,48.8082253473524,2.43627582105113,Maisons-Alfort-Stade,Maisons-Alfort-Stade,1,1,0
371,48.836991037653,2.40291960687004,Michel Bizot,Michel Bizot,1,1,0
372,48.844142731121,2.38962501284843,Montgallet,Montgallet,1,1,0
373,48.7681110763834,2.46565028903882,Pointe du Lac,Pointe du Lac,1,1,0
374,48.8326603464822,2.40046363844978,Porte de Charenton,Porte de Charenton,1,1,0
375,48.8354972528247,2.40618521221493,Porte Dorée,Porte Dorée,1,1,0
376,48.8609749971872,2.36726229502294,Saint-Sébastien-Froissart,Saint-Sébastien-Froissart,1,1,0
377,48.8333137155784,2.38729970438351,Cour Saint-Emilion,Cour Saint-Emilion,1,1,0
378,48.8298306952711,2.37612000934484,Bibliotheque-Francois Mitterrand,Bibliotheque-Francois Mitterrand,1,1,0
379,48.8269482819608,2.36703843338759,Olympiades,Olympiades,1,1,0
380,48.8184663371133,2.31964321861782,Mairie de Montrouge,Mairie de Montrouge,1,1,0
381,48.9066665878747,2.36523013585438,Front Populaire,Front Populaire,1,1,0
382,48.9461108724874,2.3620451929906,Saint-Denis-Universite,Saint-Denis-Universite,1,1,0
383,48.9199435050834,2.34390941978589,Carrefour-Pleyel,Carrefour-Pleyel,1,1,0
384,48.9229163315091,2.28596389657663,Les Agnettes,Les Agnettes,1,1,0
385,48.9302936228708,2.28376063319525,Asnieres-Gennevilliers Les Courtilles,Asnieres-Gennevilliers Les Courtilles,1,1,0
